year,school_code,longitude,latitude
2017,02-02-0402-43,-90.175545,14.975263
2017,02-02-0403-43,-90.167633,15.005583
2017,02-02-0404-43,-90.191559,14.910486
2017,02-02-0596-43,-90.219131,14.977515
2017,02-02-0611-43,-90.099792,14.934665
2017,02-02-0644-43,-90.111153,14.982069
2017,02-03-0009-43,-89.969025,14.948745
2017,02-03-0012-43,-89.95327,14.99394
2017,02-03-0013-43,-89.998909,15.046316
2017,02-03-0014-43,-89.976303,15.044609
2017,02-03-0015-43,-90.002213,14.92181
2017,02-03-0016-43,-89.956093,14.994626
2017,02-03-0018-43,-89.962219,15.030369
2017,02-03-0042-43,-89.963326,15.020047
2017,02-03-0059-43,-89.925911,15.032567
2017,02-03-0061-43,-89.937386,15.059493
2017,02-03-0062-43,-90.000359,14.914796
2017,02-03-0063-43,-90.046707,14.927816
2017,02-03-0064-43,-89.956932,14.978222
2017,02-03-0065-43,-90.067696,14.994581
2017,02-03-0067-43,-89.924202,15.007851
2017,02-03-0069-43,-90.079491,14.928879
2017,02-03-0070-43,-90.015457,14.971354
2017,02-03-0071-43,-90.030853,14.926997
2017,02-03-0072-43,-89.958977,15.021275
2017,02-03-0073-43,-90.007141,14.945806
2017,02-03-0075-43,-90.00042,14.973702
2017,02-03-0077-43,-90.000725,15.006907
2017,02-03-0078-43,-89.960167,14.994907
2017,02-03-0079-43,-89.933907,15.003415
2017,02-03-0080-43,-90.058372,14.959043
2017,02-03-0082-43,-89.972252,15.00574
2017,02-03-0083-43,-89.953339,15.008686
2017,02-03-0084-43,-89.956772,15.047546
2017,02-03-0085-43,-89.956573,14.951762
2017,02-03-0088-43,-89.960579,14.918746
2017,02-03-0089-43,-90.019852,14.976919
2017,02-03-0091-43,-89.969025,14.948745
2017,02-03-0092-43,-89.988785,15.034122
2017,02-03-0093-43,-90.015099,14.916488
2017,02-03-0094-43,-90.073563,14.988688
2017,02-03-0095-43,-89.987434,14.947421
2017,02-03-0096-43,-89.968964,14.924679
2017,02-03-0097-43,-90.074791,15.02201
2017,02-03-0259-43,-89.984123,14.987997
2017,02-03-0429-43,-89.953339,15.008686
2017,02-03-0458-43,-89.948196,15.035972
2017,02-03-0653-43,-89.949051,15.021791
2017,02-03-0659-43,-89.965477,15.046277
2017,02-03-0672-43,-90.07962,14.966468
2017,02-03-0740-43,-90.00042,14.956517
2017,02-03-0743-43,-89.950157,14.796945
2017,02-03-0744-43,-90.026505,14.928972
2017,02-03-0777-43,-89.946083,15.010766
2017,02-03-0778-43,-89.94693,15.016708
2017,02-03-0785-43,-89.961044,15.000556
2017,02-03-0793-43,-90.00737,14.914654
2017,02-04-0001-43,-89.907433,14.961341
2017,02-04-0002-43,-89.89212,14.99975
2017,02-04-0008-43,-89.921539,14.961404
2017,02-04-0105-43,-89.875633,14.923532
2017,02-04-0107-43,-89.888649,14.938225
2017,02-04-0109-43,-89.890068,14.983129
2017,02-04-0584-43,-89.888649,14.938225
2017,02-04-0675-43,-89.88382,14.943416
2017,02-04-0693-43,-89.892197,14.999748
2017,02-05-0005-43,-89.952721,14.898465
2017,02-05-0115-43,-89.89608,14.911272
2017,02-05-0117-43,-89.93708,14.852861
2017,02-05-0119-43,-89.922028,14.896592
2017,02-05-0120-43,-89.874611,14.911913
2017,02-05-0121-43,-89.85025,14.918802
2017,02-05-0122-43,-89.886261,14.914033
2017,02-05-0124-43,-89.865776,14.900807
2017,02-05-0125-43,-89.917526,14.907983
2017,02-05-0126-43,-89.957558,14.863341
2017,02-05-0128-43,-89.824867,14.928067
2017,02-05-0129-43,-89.852631,14.904963
2017,02-05-0782-43,-89.919945,14.851462
2017,02-06-0002-43,-90.067192,14.75073
2017,02-06-0011-43,-90.022591,14.7933
2017,02-06-0135-43,-90.057564,14.747058
2017,02-06-0137-43,-90.078094,14.73016
2017,02-06-0138-43,-90.064545,14.735036
2017,02-06-0142-43,-90.101295,14.7493
2017,02-06-0143-43,-90.15799,14.718818
2017,02-06-0145-43,-90.080872,14.767981
2017,02-06-0146-43,-90.135361,14.724942
2017,02-06-0147-43,-90.141464,14.713718
2017,02-06-0148-43,-90.112656,14.707644
2017,02-06-0149-43,-90.119865,14.741711
2017,02-06-0150-43,-90.152061,14.786337
2017,02-06-0151-43,-90.081238,14.742536
2017,02-06-0152-43,-90.069862,14.724682
2017,02-06-0451-43,-90.056351,14.753942
2017,02-06-0712-43,-90.132286,14.790183
2017,02-07-0002-43,-90.202782,14.692913
2017,02-07-0020-43,-90.323097,14.85588
2017,02-07-0160-43,-90.194969,14.796871
2017,02-07-0161-43,-90.194054,14.784215
2017,02-07-0162-43,-90.360413,14.844749
2017,02-07-0163-43,-90.157959,14.809107
2017,02-07-0164-43,-90.132141,14.80996
2017,02-07-0165-43,-90.192085,14.848805
2017,02-07-0167-43,-90.237518,14.760596
2017,02-07-0168-43,-90.208519,14.740151
2017,02-07-0169-43,-90.237038,14.810946
2017,02-07-0170-43,-90.21769,14.839678
2017,02-07-0171-43,-90.16954,14.74991
2017,02-07-0173-43,-90.341591,14.860376
2017,02-07-0175-43,-90.190071,14.804786
2017,02-07-0176-43,-90.116943,14.795701
2017,02-07-0178-43,-90.311256,14.844035
2017,02-07-0179-43,-90.165924,14.717976
2017,02-07-0181-43,-90.371391,14.855363
2017,02-07-0182-43,-90.201782,14.817971
2017,02-07-0185-43,-90.1745,14.701254
2017,02-07-0186-43,-90.257118,14.870206
2017,02-07-0192-43,-90.205727,14.779733
2017,02-07-0193-43,-90.206161,14.801116
2017,02-07-0410-43,-90.214355,14.781734
2017,02-07-0446-43,-90.197266,14.78289
2017,02-07-0509-43,-90.194969,14.796871
2017,02-07-0510-43,-90.194054,14.784215
2017,02-07-0511-43,-90.190071,14.804786
2017,02-07-0781-43,-90.399544,14.852504
2017,02-08-0009-43,-90.257011,14.794159
2017,02-08-0010-43,-90.329407,14.741408
2017,02-08-0206-43,-90.25,14.790001
2017,02-08-0207-43,-90.28949,14.810097
2017,02-08-0209-43,-90.268234,14.754684
2017,02-08-0210-43,-90.30072,14.723199
2017,02-08-0211-43,-90.31459,14.785262
2017,02-08-0212-43,-90.238953,14.738756
2017,02-08-0213-43,-90.268478,14.801141
2017,02-08-0214-43,-90.273697,14.690212
2017,02-08-0215-43,-90.277718,14.714458
2017,02-08-0216-43,-90.252876,14.700588
2017,02-08-0217-43,-90.329239,14.811672
2017,02-08-0218-43,-90.302788,14.747358
2017,02-08-0219-43,-90.24192,14.70082
2017,02-08-0220-43,-90.271416,14.739394
2017,02-08-0221-43,-90.252335,14.70573
2017,02-08-0222-43,-90.321518,14.742826
2017,02-08-0428-43,-90.31459,14.785262
2017,02-08-0462-43,-90.322906,14.728819
2017,02-08-0585-43,-90.321518,14.742826
2017,03-01-0023-43,-90.725365,14.54791
2017,03-01-0025-43,-90.698814,14.600251
2017,03-01-0027-43,-90.736343,14.565237
2017,03-01-0028-43,-90.738823,14.55579
2017,03-01-0029-43,-90.737541,14.564245
2017,03-01-0030-43,-90.729187,14.559883
2017,03-01-0036-43,-90.72879,14.522917
2017,03-01-0037-43,-90.740036,14.530787
2017,03-01-0038-43,-90.701599,14.56424
2017,03-01-0039-43,-90.714752,14.535706
2017,03-01-0040-43,-90.724449,14.543001
2017,03-01-0041-43,-90.731483,14.573316
2017,03-01-0042-43,-90.713142,14.582258
2017,03-01-0043-43,-90.695778,14.579807
2017,03-01-0049-43,-90.726059,14.530894
2017,03-01-0113-43,-90.738823,14.55579
2017,03-01-0242-43,-90.724785,14.568901
2017,03-01-0764-43,-90.729187,14.559883
2017,03-01-0791-43,-90.740036,14.530787
2017,03-02-0018-43,-90.719231,14.60393
2017,03-02-0081-43,-90.740997,14.575156
2017,03-02-0082-43,-90.739426,14.584013
2017,03-03-0007-43,-90.761566,14.60062
2017,03-03-0009-43,-90.747902,14.616091
2017,03-03-0089-43,-90.753059,14.60061
2017,03-03-0090-43,-90.753731,14.593363
2017,03-03-0091-43,-90.753639,14.593964
2017,03-03-0094-43,-90.763206,14.603722
2017,03-03-0095-43,-90.757851,14.597477
2017,03-04-0104-43,-90.724945,14.646755
2017,03-04-0105-43,-90.727539,14.647726
2017,03-04-0106-43,-90.725487,14.647205
2017,03-04-0108-43,-90.75708,14.661137
2017,03-04-0109-43,-90.736061,14.675556
2017,03-04-0111-43,-90.726814,14.641465
2017,03-04-0112-43,-90.767845,14.647281
2017,03-04-0113-43,-90.745392,14.697224
2017,03-04-0115-43,-90.72493,14.622234
2017,03-04-1061-43,-90.753792,14.68834
2017,03-05-0007-43,-90.694283,14.680464
2017,03-05-0009-43,-90.67498,14.677325
2017,03-05-0010-43,-90.70752,14.684019
2017,03-05-0118-43,-90.700714,14.680647
2017,03-05-0297-43,-90.700714,14.680647
2017,03-06-0125-43,-90.652954,14.652966
2017,03-06-0126-43,-90.69265,14.641766
2017,03-06-0127-43,-90.652573,14.637061
2017,03-06-0223-43,-90.67881,14.633
2017,03-06-0277-43,-90.678452,14.633011
2017,03-06-0879-43,-90.658134,14.63263
2017,03-07-0009-43,-90.686195,14.595127
2017,03-07-0132-43,-90.679115,14.606828
2017,03-08-0012-43,-90.644531,14.619478
2017,03-08-0141-43,-90.655792,14.608786
2017,03-08-0142-43,-90.631454,14.587885
2017,03-08-0143-43,-90.632965,14.571944
2017,03-08-0144-43,-90.657585,14.586919
2017,03-08-0145-43,-90.648186,14.63246
2017,03-08-0146-43,-90.660706,14.597702
2017,03-10-0164-43,-90.673447,14.552673
2017,03-10-0166-43,-90.659126,14.546183
2017,03-10-0934-43,-90.673447,14.552673
2017,03-10-1159-43,-90.68409,14.551853
2017,03-11-0171-43,-90.709854,14.494271
2017,03-11-0172-43,-90.702812,14.49638
2017,03-11-0174-43,-90.709534,14.49344
2017,03-11-1051-43,-90.708824,14.489904
2017,03-12-0010-43,-90.771126,14.524051
2017,03-12-0026-43,-90.777351,14.538975
2017,03-12-0179-43,-90.761055,14.525036
2017,03-12-0180-43,-90.761284,14.525648
2017,03-12-0182-43,-90.770592,14.537181
2017,03-12-0183-43,-90.751709,14.526549
2017,03-12-0284-43,-90.761055,14.525036
2017,03-12-0877-43,-90.752213,14.524323
2017,03-13-0190-43,-90.854576,14.553055
2017,03-13-0928-43,-90.797562,14.523314
2017,03-13-0984-43,-90.802864,14.522011
2017,03-14-0196-43,-90.804802,14.484422
2017,03-14-0272-43,-90.804802,14.484422
2017,03-14-0985-43,-90.820152,14.430258
2017,03-15-0204-43,-90.785461,14.545791
2017,03-15-0207-43,-90.781853,14.542792
2017,03-15-0208-43,-90.800064,14.544621
2017,03-16-0004-43,-90.793259,14.542884
2017,03-16-0210-43,-90.786308,14.551547
2017,04-01-0011-43,-90.810432,14.711776
2017,04-01-0013-43,-90.840736,14.664922
2017,04-01-0014-43,-90.863602,14.646922
2017,04-01-0015-43,-90.860306,14.650903
2017,04-01-0016-43,-90.77388,14.716966
2017,04-01-0017-43,-90.818481,14.729586
2017,04-01-0019-43,-90.791527,14.707616
2017,04-01-0021-43,-90.796867,14.685999
2017,04-01-0023-43,-90.841133,14.672138
2017,04-01-0024-43,-90.794228,14.682281
2017,04-01-0025-43,-90.802513,14.69736
2017,04-01-0026-43,-90.816971,14.652958
2017,04-01-0027-43,-90.810547,14.662331
2017,04-01-0028-43,-90.829826,14.661794
2017,04-01-0081-43,-90.828499,14.726195
2017,04-01-0082-43,-90.82518,14.700837
2017,04-01-0083-43,-90.821106,14.655178
2017,04-01-0084-43,-90.806587,14.718688
2017,04-01-0085-43,-90.847969,14.663551
2017,04-01-0087-43,-90.811684,14.650869
2017,04-01-0089-43,-90.821106,14.655204
2017,04-01-0090-43,-90.847969,14.663594
2017,04-01-0106-43,-90.816368,14.657869
2017,04-01-0663-43,-90.802773,14.654109
2017,04-01-0728-43,-90.812401,14.665225
2017,04-01-2217-43,-90.816971,14.652958
2017,04-01-2221-43,-90.809792,14.641257
2017,04-01-2442-43,-90.840736,14.664922
2017,04-01-2876-43,-90.792755,14.690108
2017,04-01-3004-43,-90.813087,14.635372
2017,04-01-3182-43,-90.802773,14.654109
2017,04-02-0005-43,-90.908325,14.886373
2017,04-02-0006-43,-90.936226,14.86052
2017,04-02-0007-43,-90.907097,14.907253
2017,04-02-0014-43,-90.930794,14.920357
2017,04-02-0084-43,-90.906273,14.899608
2017,04-02-0085-43,-90.860703,14.835603
2017,04-02-0087-43,-90.92691,14.834139
2017,04-02-0088-43,-90.924316,14.827252
2017,04-02-0089-43,-90.854126,14.841046
2017,04-02-0091-43,-90.912384,14.846889
2017,04-02-0092-43,-90.932816,14.793571
2017,04-02-0093-43,-90.879135,14.83232
2017,04-02-0094-43,-90.899651,14.865496
2017,04-02-0096-43,-90.93647,14.876069
2017,04-02-0097-43,-90.907959,14.872652
2017,04-02-0098-43,-90.920174,14.855079
2017,04-02-0099-43,-90.887772,14.815794
2017,04-02-0101-43,-90.912231,14.836871
2017,04-02-0102-43,-90.8685,14.84919
2017,04-02-0103-43,-90.907524,14.86584
2017,04-02-0105-43,-90.901817,14.819198
2017,04-02-0540-43,-90.926018,14.875442
2017,04-02-0566-43,-90.923759,14.811626
2017,04-02-2415-43,-90.925743,14.861231
2017,04-02-2445-43,-90.912231,14.836871
2017,04-02-2446-43,-90.911873,14.815008
2017,04-02-2789-43,-90.880226,14.849072
2017,04-02-2794-43,-90.889915,14.821865
2017,04-02-2891-43,-90.916702,14.871312
2017,04-03-0033-43,-90.8899,14.899225
2017,04-03-0036-43,-90.716759,14.883316
2017,04-03-0037-43,-90.777977,14.746977
2017,04-03-0038-43,-90.817863,14.885087
2017,04-03-0039-43,-90.870926,14.897847
2017,04-03-0040-43,-90.736038,14.893961
2017,04-03-0041-43,-90.740913,14.879833
2017,04-03-0042-43,-90.754097,14.863501
2017,04-03-0043-43,-90.73645,14.865704
2017,04-03-0044-43,-90.796432,14.86907
2017,04-03-0045-43,-90.753151,14.897987
2017,04-03-0046-43,-90.822128,14.753605
2017,04-03-0047-43,-90.768677,14.913482
2017,04-03-0049-43,-90.713669,14.805059
2017,04-03-0050-43,-90.782249,14.768658
2017,04-03-0052-43,-90.877388,14.867059
2017,04-03-0054-43,-90.798325,14.765523
2017,04-03-0055-43,-90.779716,14.762481
2017,04-03-0056-43,-90.860138,14.893708
2017,04-03-0057-43,-90.774887,14.779203
2017,04-03-0058-43,-90.678169,14.883977
2017,04-03-0059-43,-90.830177,14.779531
2017,04-03-0060-43,-90.842255,14.868313
2017,04-03-0061-43,-90.831268,14.785578
2017,04-03-0062-43,-90.788445,14.780951
2017,04-03-0063-43,-90.695183,14.860648
2017,04-03-0064-43,-90.789886,14.836299
2017,04-03-0065-43,-90.652779,14.87659
2017,04-03-0066-43,-90.818787,14.855892
2017,04-03-0067-43,-90.851753,14.865863
2017,04-03-0068-43,-90.860786,14.889729
2017,04-03-0069-43,-90.874924,14.873443
2017,04-03-0070-43,-90.804543,14.794198
2017,04-03-0071-43,-90.717018,14.799085
2017,04-03-0072-43,-90.760063,14.804923
2017,04-03-0073-43,-90.751755,14.854887
2017,04-03-0074-43,-90.726891,14.787111
2017,04-03-0075-43,-90.785522,14.800161
2017,04-03-0076-43,-90.809441,14.841824
2017,04-03-0091-43,-90.829597,14.846846
2017,04-03-0092-43,-90.758926,14.775874
2017,04-03-0098-43,-90.815002,14.769154
2017,04-03-0100-43,-90.796295,14.896737
2017,04-03-0102-43,-90.864067,14.90077
2017,04-03-0110-43,-90.821503,14.89178
2017,04-03-0112-43,-90.816345,14.758814
2017,04-03-0118-43,-90.750916,14.781871
2017,04-03-0120-43,-90.794907,14.789349
2017,04-03-0121-43,-90.803413,14.748118
2017,04-03-0124-43,-90.812828,14.880234
2017,04-03-0125-43,-90.825623,14.860028
2017,04-03-0126-43,-90.817657,14.804585
2017,04-03-0128-43,-90.863045,14.868722
2017,04-03-0129-43,-90.792099,14.761936
2017,04-03-0130-43,-90.842354,14.905953
2017,04-03-0132-43,-90.791107,14.906237
2017,04-03-0133-43,-90.814377,14.818223
2017,04-03-0134-43,-90.859123,14.871116
2017,04-03-0135-43,-90.833931,14.793077
2017,04-03-0137-43,-90.80027,14.80409
2017,04-03-0138-43,-90.820427,14.780999
2017,04-03-0139-43,-90.826073,14.765661
2017,04-03-0140-43,-90.752281,14.915454
2017,04-03-0141-43,-90.821114,14.795924
2017,04-03-0142-43,-90.806343,14.787251
2017,04-03-0143-43,-90.811172,14.823337
2017,04-03-0148-43,-90.737152,14.780179
2017,04-03-0149-43,-90.671326,14.868382
2017,04-03-0150-43,-90.730156,14.784068
2017,04-03-0152-43,-90.764915,14.838661
2017,04-03-0153-43,-90.733124,14.847753
2017,04-03-0154-43,-90.782692,14.814975
2017,04-03-0155-43,-90.792686,14.856438
2017,04-03-0156-43,-90.785019,14.874208
2017,04-03-0158-43,-90.714462,14.784658
2017,04-03-0161-43,-90.69577,14.884341
2017,04-03-0163-43,-90.76252,14.851171
2017,04-03-0164-43,-90.815796,14.651265
2017,04-03-0165-43,-90.66909,14.894403
2017,04-03-0166-43,-90.727341,14.776572
2017,04-03-0167-43,-90.726669,14.798429
2017,04-03-0168-43,-90.701927,14.797715
2017,04-03-0169-43,-90.78109,14.796604
2017,04-03-0170-43,-90.758926,14.775874
2017,04-03-0172-43,-90.766411,14.865444
2017,04-03-0173-43,-90.749146,14.807994
2017,04-03-0175-43,-90.780678,14.854733
2017,04-03-0176-43,-90.747375,14.821256
2017,04-03-0177-43,-90.704803,14.832057
2017,04-03-0178-43,-90.717934,14.868876
2017,04-03-0179-43,-90.782532,14.866569
2017,04-03-0181-43,-90.825974,14.881989
2017,04-03-0182-43,-90.752403,14.786809
2017,04-03-0203-43,-90.868622,14.86521
2017,04-03-0569-43,-90.777695,14.836797
2017,04-03-0570-43,-90.814735,14.743601
2017,04-03-2074-43,-90.7957,14.883755
2017,04-03-2075-43,-90.804001,14.839483
2017,04-03-2101-43,-90.818321,14.826079
2017,04-03-2813-43,-90.819946,14.875928
2017,04-03-2908-43,-90.798035,14.833012
2017,04-03-3013-43,-90.853851,14.879686
2017,04-03-3155-43,-90.794632,14.780495
2017,04-03-3229-43,-90.780663,14.789925
2017,04-03-3255-43,-90.813477,14.844069
2017,04-04-0006-43,-90.896469,14.775681
2017,04-04-0015-43,-90.88636,14.731229
2017,04-04-0202-43,-90.887077,14.731644
2017,04-04-0203-43,-90.886833,14.739974
2017,04-04-0206-43,-90.842804,14.807963
2017,04-04-0207-43,-90.920242,14.756906
2017,04-04-0209-43,-90.934059,14.740536
2017,04-04-0210-43,-90.877892,14.772761
2017,04-04-0211-43,-90.859146,14.754004
2017,04-04-0212-43,-90.932449,14.754164
2017,04-04-0214-43,-90.878891,14.804268
2017,04-04-0215-43,-90.861343,14.710927
2017,04-04-0216-43,-90.832756,14.748082
2017,04-04-0218-43,-90.851616,14.796898
2017,04-04-0219-43,-90.872032,14.809584
2017,04-04-0220-43,-90.921852,14.7748
2017,04-04-0574-43,-90.890984,14.746941
2017,04-04-0601-43,-90.886833,14.739974
2017,04-04-1049-43,-90.886108,14.796824
2017,04-04-2441-43,-90.887077,14.731644
2017,04-04-2817-43,-90.871887,14.736794
2017,04-04-2832-43,-90.898216,14.739148
2017,04-04-3126-43,-90.934059,14.740536
2017,04-05-0008-43,-90.948837,14.822672
2017,04-05-0011-43,-90.977463,14.79471
2017,04-05-0013-43,-90.944504,14.81764
2017,04-05-0238-43,-90.952011,14.806929
2017,04-05-0239-43,-90.944199,14.847692
2017,04-05-0240-43,-90.943375,14.792337
2017,04-05-0241-43,-90.942108,14.818058
2017,04-05-0244-43,-90.937141,14.827985
2017,04-05-0245-43,-90.965042,14.799993
2017,04-05-0246-43,-90.952011,14.777354
2017,04-05-0248-43,-90.944618,14.878355
2017,04-05-0249-43,-90.970306,14.792874
2017,04-05-0250-43,-90.952789,14.782785
2017,04-05-0251-43,-90.931808,14.834185
2017,04-05-0252-43,-90.950798,14.839523
2017,04-05-2653-43,-90.951088,14.811778
2017,04-05-3059-43,-90.970932,14.814552
2017,04-05-3213-43,-90.965233,14.781563
2017,04-06-0016-43,-90.98111,14.720375
2017,04-06-0017-43,-90.9673,14.90541
2017,04-06-0018-43,-91.013603,14.900639
2017,04-06-0019-43,-91.019791,14.889676
2017,04-06-0020-43,-90.968163,14.898613
2017,04-06-0021-43,-91.068558,14.788211
2017,04-06-0022-43,-90.986488,14.895712
2017,04-06-0023-43,-90.976982,14.766226
2017,04-06-0024-43,-90.98336,14.822335
2017,04-06-0026-43,-90.974388,14.746116
2017,04-06-0027-43,-90.991875,14.834619
2017,04-06-0029-43,-91.000732,14.926831
2017,04-06-0031-43,-90.951851,14.726624
2017,04-06-0032-43,-90.962624,14.914169
2017,04-06-0034-43,-90.955421,14.904356
2017,04-06-0047-43,-91.032982,14.840304
2017,04-06-0048-43,-91.011459,14.885156
2017,04-06-0056-43,-91.004402,14.73763
2017,04-06-0273-43,-91.004547,14.895845
2017,04-06-0295-43,-90.995064,14.759364
2017,04-06-0296-43,-90.993637,14.766454
2017,04-06-0299-43,-91.052696,14.793857
2017,04-06-0300-43,-90.983879,14.783071
2017,04-06-0301-43,-91.055359,14.757793
2017,04-06-0302-43,-90.98024,14.798182
2017,04-06-0303-43,-91.012802,14.82683
2017,04-06-0305-43,-90.999702,14.746252
2017,04-06-0306-43,-91.060631,14.744313
2017,04-06-0309-43,-91.013885,14.85958
2017,04-06-0310-43,-91.08625,14.757814
2017,04-06-0311-43,-91.06488,14.777573
2017,04-06-0312-43,-91.077682,14.728407
2017,04-06-0313-43,-90.940895,14.729763
2017,04-06-0315-43,-90.961761,14.698745
2017,04-06-0316-43,-90.97847,14.712357
2017,04-06-0317-43,-91.001419,14.851509
2017,04-06-0322-43,-90.964958,14.852134
2017,04-06-0324-43,-91.005829,14.91253
2017,04-06-0325-43,-91.040451,14.726395
2017,04-06-0326-43,-90.992531,14.723585
2017,04-06-0327-43,-90.995148,14.827846
2017,04-06-0328-43,-91.035164,14.737269
2017,04-06-0329-43,-90.957588,14.755878
2017,04-06-0330-43,-90.981697,14.892911
2017,04-06-0331-43,-91.014023,14.874206
2017,04-06-0332-43,-90.987328,14.87579
2017,04-06-0333-43,-90.955437,14.91808
2017,04-06-0334-43,-90.959297,14.713943
2017,04-06-2380-43,-90.994225,14.765542
2017,04-06-2782-43,-91.004822,14.715386
2017,04-06-2874-43,-90.945152,14.740434
2017,04-06-2950-43,-90.992531,14.773944
2017,04-06-3005-43,-90.95327,14.69992
2017,04-06-3008-43,-91.007683,14.909714
2017,04-06-3166-43,-90.997925,14.7505
2017,04-06-3203-43,-90.996635,14.91394
2017,04-06-3220-43,-90.993637,14.766454
2017,04-07-0010-43,-91.042557,14.668579
2017,04-07-0011-43,-91.008217,14.713209
2017,04-07-0013-43,-91.078796,14.659311
2017,04-07-0014-43,-90.962273,14.608564
2017,04-07-0024-43,-91.01226,14.675021
2017,04-07-0027-43,-90.989006,14.625391
2017,04-07-0052-43,-91.070869,14.686296
2017,04-07-0374-43,-91.030823,14.681304
2017,04-07-0379-43,-91.009232,14.678828
2017,04-07-0380-43,-91.041786,14.710339
2017,04-07-0381-43,-90.988976,14.666368
2017,04-07-0382-43,-91.038811,14.696734
2017,04-07-0383-43,-91.084465,14.67112
2017,04-07-0384-43,-91.042191,14.635551
2017,04-07-0388-43,-91.018356,14.677686
2017,04-07-0389-43,-90.999779,14.702511
2017,04-07-0391-43,-91.014717,14.66323
2017,04-07-0392-43,-90.97834,14.631097
2017,04-07-0394-43,-90.968292,14.633513
2017,04-07-0395-43,-91.072601,14.693396
2017,04-07-0396-43,-90.984596,14.646852
2017,04-07-0397-43,-91.063721,14.656381
2017,04-07-0398-43,-91.039474,14.678274
2017,04-07-0399-43,-91.062874,14.671772
2017,04-07-0400-43,-91.045448,14.653131
2017,04-07-0401-43,-91.050331,14.664805
2017,04-07-0402-43,-90.978355,14.642831
2017,04-07-0404-43,-91.034752,14.646548
2017,04-07-0405-43,-91.020775,14.690385
2017,04-07-0545-43,-91.0513,14.64331
2017,04-07-0646-43,-91.063622,14.684001
2017,04-07-0658-43,-91.057343,14.657594
2017,04-07-2087-43,-91.006432,14.670017
2017,04-07-2889-43,-90.994972,14.695872
2017,04-07-2993-43,-91.072945,14.680059
2017,04-07-3164-43,-90.997169,14.662421
2017,04-08-0003-43,-91.082664,14.565873
2017,04-08-0011-43,-91.088181,14.5454
2017,04-08-2680-43,-91.047211,14.577472
2017,04-08-2735-43,-91.107895,14.45999
2017,04-08-2865-43,-91.096321,14.536902
2017,04-08-2866-43,-91.088608,14.551435
2017,04-09-0004-43,-90.929016,14.629344
2017,04-09-0438-43,-90.941307,14.595745
2017,04-09-0439-43,-90.969612,14.671103
2017,04-09-0440-43,-90.969528,14.679178
2017,04-09-0441-43,-90.946671,14.683982
2017,04-09-0442-43,-90.956711,14.654533
2017,04-09-0443-43,-90.933067,14.635594
2017,04-09-0445-43,-90.908005,14.631841
2017,04-09-0447-43,-90.950539,14.664924
2017,04-09-0448-43,-90.932426,14.603317
2017,04-09-2754-43,-90.914116,14.630949
2017,04-10-0003-43,-90.923241,14.686439
2017,04-10-0004-43,-90.939697,14.708787
2017,04-10-0455-43,-90.944725,14.70191
2017,04-10-0456-43,-90.915001,14.682409
2017,04-10-0621-43,-90.934341,14.693971
2017,04-11-0459-43,-90.896461,14.548084
2017,04-11-0462-43,-90.938202,14.553147
2017,04-11-0463-43,-90.939468,14.517821
2017,04-11-0464-43,-90.918114,14.563841
2017,04-11-0466-43,-90.9431,14.550614
2017,04-11-0467-43,-90.903816,14.547195
2017,04-11-0468-43,-90.900002,14.535666
2017,04-11-0469-43,-90.930565,14.567009
2017,04-11-0470-43,-90.928841,14.569088
2017,04-11-0472-43,-90.885521,14.536184
2017,04-11-0473-43,-90.96801,14.552153
2017,04-11-0585-43,-90.941971,14.583541
2017,04-11-0622-43,-90.935074,14.567342
2017,04-11-0650-43,-90.9422,14.567147
2017,04-12-0010-43,-90.951401,14.496878
2017,04-12-0011-43,-90.949417,14.443092
2017,04-12-0012-43,-90.961472,14.496875
2017,04-12-0014-43,-91.019867,14.454224
2017,04-12-0015-43,-91.050125,14.455216
2017,04-12-0018-43,-90.968208,14.488356
2017,04-12-0019-43,-90.951569,14.497309
2017,04-12-0026-43,-91.013168,14.476147
2017,04-12-0477-43,-90.949333,14.504344
2017,04-12-0478-43,-90.967232,14.402085
2017,04-12-0479-43,-90.944199,14.512429
2017,04-12-0482-43,-90.953682,14.418306
2017,04-12-0483-43,-90.966492,14.421127
2017,04-12-0485-43,-90.959618,14.500483
2017,04-12-0487-43,-90.992958,14.499413
2017,04-12-0586-43,-91.004509,14.478131
2017,04-12-0685-43,-91.01152,14.486847
2017,04-12-2220-43,-90.949333,14.504344
2017,04-12-2617-43,-90.949333,14.504341
2017,04-12-2673-43,-91.013298,14.491101
2017,04-12-2757-43,-91.035767,14.456345
2017,04-13-0012-43,-90.804733,14.62133
2017,04-13-0494-43,-90.873154,14.5924
2017,04-13-0495-43,-90.844101,14.596104
2017,04-13-0496-43,-90.823151,14.595758
2017,04-13-0499-43,-90.851616,14.59536
2017,04-13-0504-43,-90.836617,14.624415
2017,04-13-0623-43,-90.830498,14.594008
2017,04-13-0720-43,-90.849869,14.623401
2017,04-13-2361-43,-90.877411,14.636417
2017,04-13-2447-43,-90.849869,14.623401
2017,04-13-2730-43,-90.836151,14.624561
2017,04-13-2967-43,-90.845047,14.615089
2017,04-13-3125-43,-90.839935,14.630146
2017,04-13-3163-43,-90.850891,14.618684
2017,04-14-0015-43,-90.814919,14.57714
2017,04-14-0506-43,-90.814552,14.571878
2017,04-14-0507-43,-90.822006,14.580675
2017,04-14-0625-43,-90.828026,14.589705
2017,04-14-0626-43,-90.822411,14.580623
